id,name,authors,original_price,price,categories,all_time_quantity_sold,rating_average,review_count,pages,manuafacture
186262546,BILLY SUMMERS – VỤ ÁM SÁT CUỐI CÙNG,,299000,269000,Tiểu Thuyết Phương Tây,,0,0,708.00,Nhà Xuất Bản Thanh Niên
1750249,Phân Tích Chứng Khoán,Benjamin Graham,499000,320000,Sách kỹ năng làm việc,10235,4.7,595,828.00,Nhà Xuất Bản Lao Động
4219547,Người đàn ông đánh bại mọi thị trường - A man for all markets,Edward O. Thorp,349000,349000,Sách tiếng Việt,6651,4.7,728,496.00,Nhà Xuất Bản Thế Giới
136939563,"Ho’Oopnopono: Phục Hồi Tự Nhiên, Chữa Lành Cuộc Sống, Hoàn Thiện Cuộc Đời",Ulrich E.Dupree,66000,44800,Sách Chữa Lành,670,4.8,110,88.00,Nhà Xuất Bản Hồng Đức
13362558,Làm sạch tâm hồn - Các bài tập thiền,Nishi Katsuzo,69000,46920,Nghệ thuật sống,2004,5,165,213.00,Nhà Xuất Bản Lao Động
187503389,Thiên Thần Diệt Thế - Seraph Of The End - Tập 24,Takaya Kagami,22000,19900,"Truyện Tranh, Manga, Comic",314,5,72,180.00,Nhà Xuất Bản Kim Đồng
89222118,Sổ Vẽ Phác Thảo Deli 40 Trang - Gáy Lò Xo - Khổ Ngang A4/B5 - Giấy Định Lượng 100Gsm / 110Gsm - 7696 / 7697 / 73632,,57600,32000,Các loại giấy khác,1344,4.8,223,,
170298048,Dịch Bệnh Atlantis,A.G. Riddle,195000,147000,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,290,5,56,496.00,Nhà Xuất Bản Hội Nhà Văn
167019786,Cơ Thể Tự Chữa Lành - Thanh Lọc Để Phục Hồi,Anthony William,295000,241900,Sách Y Học Khác,140,5,21,,Nhà Xuất Bản Thanh Niên
75696174,Vẫy Vùng Giữa Vũng Lầy,Carl Hiaasen,140000,140000,Tiểu Thuyết Phương Tây,1089,4.8,245,420.00,Nhà Xuất Bản Hội Nhà Văn
131876308,Sách Bán Hàng Cảm Xúc,,199000,199000,Sách Marketing - Bán hàng ,703,4.8,73,254.00,Nhà Xuất Bản Thanh Niên
157412117,Chưa Kịp Lớn Đã Phải Trưởng Thành,,79000,63000,Nhà Sách Tiki,499,4.8,53,240.00,NXB Dân Trí
19963125,"Thiên Tài Bên Trái, Kẻ Điên Bên Phải",Cao Minh,179000,143200,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,106,5,20,424.00,Nhà Xuất Bản Thế Giới
165089915,"7 Câu Hỏi ""Thần Kỳ"" Của Mọi Sếp Giỏi (Tái bản)",Michael Bungay Stanier,150000,97600,Sách quản trị nhân lực,668,4.8,29,240.00,Nhà Xuất Bản Thế Giới
73553837,Ngọc Sáng Trong Hoa Sen (Tái Bản 2020),Nguyên Phong,128000,95900,Nghệ thuật sống,864,5,120,368.00,Nhà Xuất Bản Thế Giới
170706992,Thám Tử Lừng Danh Conan: Hồ Sơ Tuyệt Mật - Shuichi Akai & Toru Amuro,Gosho Aoyama,120000,108000,"Truyện Tranh, Manga, Comic",617,5,167,92.00,Nhà Xuất Bản Kim Đồng
20104310,Hệ thống bán hàng đỉnh cao - The Snowball System,Mo Bunnell,328000,328000,Sách Marketing - Bán hàng ,4633,4.8,309,396.00,Nhà Xuất Bản Thế Giới
190708160,"Nhất Quỷ Nhì Ma, Thứ Ba Takagi Tập 14 [Tặng Kèm Postcard]",Soichiro YAMAMOTO,30000,28500,"Truyện Tranh, Manga, Comic",288,5,34,156.00,Nhà Xuất Bản Kim Đồng
174449880,"Một Nghiên Cứu Về Giác Tính Con Người 
 (An Enquiry Concerning Human Understanding)",David Hume,145000,100050,Lịch Sử Thế Giới,329,4.8,54,368.00,Nhà Xuất Bản Tri Thức
34340291,Não Bộ Kể Gì Về Bạn,David Eagleman,149000,111000,Sách tư duy - Kỹ năng sống,5781,4.7,559,292.00,Nhà Xuất Bản Dân Trí
48629535,Ngày Xưa Có Một Chuyện Tình (Tái Bản),Nguyễn Nhật Ánh,125000,93700,Sách tiếng Việt,5347,5,954,344.00,NXB Trẻ
27957156,Ehon Thông Minh Cho Trẻ Mẫu Giáo : Xếp Hàng Làm Gì Thế?,Ohmura Tomoko,52000,38300,Truyện tranh Ehon,3140,5,255,38.00,Nhà Xuất Bản Thế Giới
53486723,Vô Cùng Tàn Nhẫn Vô Cùng Yêu Thương 3 - Phương Pháp Dạy Con Của Một Người Cha Do Thái,Sara Imas,129000,88800,Phương pháp giáo dục con của người Do Thái,1721,4.8,211,276.00,Nhà Xuất Bản Dân Trí
48212494,How To Crack The IELTS Speaking Test - Part 1 (Tái Bản),Đặng Trần Tùng,299000,218000,Luyện thi IELTS,1665,4.6,142,252.00,Nhà Xuất Bản Thế Giới
169621651,Nam Đình Cốc Vi - Tập 6,Mặc Phi,109000,92600,Tranh Truyện,317,5,92,212.00,Nhà Xuất Bản Hà Nội
171549938,Quy Tắc Làm Việc Của Google (Tái Bản),Laszlo Bock,219000,164000,Sách kỹ năng làm việc,539,4.8,31,432.00,Nhà Xuất Bản Công Thương
129381392,Cuốn Sách Tranh Đầu Tiên Về Quốc Kỳ (Ehon Nhật Bản),Tezuka Akemi,99000,69200,Truyện tranh Ehon,287,5,37,68.00,Nhà Xuất Bản Phụ Nữ Việt Nam
3283713,Phong Thủy Cho Người Mua Nhà Chung Cư,,399000,399000,Phong Thủy,819,5,86,450.00,nxb thanh nien
44858499,Dạy Con Theo Phương Pháp Montessori - Dậy Nào Bé Ơi,Dương Hà,13600,12240,Phương pháp giáo dục Montessori,577,5,39,,Nhà Xuất Bản Văn Học
447670,Phép Tắc Của Loài Sói (Tái Bản 2015),Liệt Phu - Minh Tân,125000,125000,Root,53,4.8,6,447.00,Nhà Xuất Bản Hồng Đức
11954630,Combo Quản Lý Nghiệp (Tái Bản) + Năng Đoạn Kim Cương (Tái Bản 2018),.,208000,180960,Sách tiếng Việt,198,5,26,507.00,
184779711,Bách Khoa Cho Trẻ Em – Bách Khoa Vũ Trụ,DK,180000,162000,Kiến thức - Bách khoa,,0,0,128.00,Nhà Xuất Bản Dân Trí
860415,Cổ Tích Việt Nam - Sự Tích Đầm Mực - Legend Of The Ink Pond (Song Ngữ Anh - Việt),Yên Bình,32000,19200,Sách tiếng Việt,265,5,27,30.00,Nhà Xuất Bản Mỹ Thuật
67835582,Chiến Quốc Tung Hoành - Thế Cục Quỷ Cốc Tử: Tập 10,Hàn Xuyên Tử,195000,136000,Tiểu Thuyết Phương Đông,636,5,150,578.00,Nhà Xuất Bản Văn Học
196830267,Bá Tước Dracula (Bìa Cứng) - Tái Bản,Bram Stoker,175000,111000,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,58,4.7,15,604.00,Nhà Xuất Bản Dân Trí
85258271,Bút Gel xóa được Mondee Thiên Long TP-GELE003,,14000,12600,Bút gel - Bút nước,618,4.8,38,,
730678,Tuần Của Bé Tháng 7 - Bé Hòa Đồng,Dương Hà Ngân,23000,11500,Root,311,5,32,,Nhà Xuất Bản Mỹ Thuật
105614601,Cặp đựng tài liệu A4 Deli - 8 ngăn phân trang - file lưu trữ tài liệu - linfini - Xanh Dương / Trắng - 72456,,88200,49000,File hồ sơ - bìa hồ sơ - khác,1494,5,264,,
176144899,Sổ tay bìa Da PU A5 ghi chép 360 trang mẫu hươu sang trọng Tặng kèm bút viết,,65990,65990,Sổ tay bìa da,1199,4.8,133,,
197512656,"Sổ lò xo A5 ruột kẻ ngang TUANVIET BOOKS 200 trang, phù hợp ghi chép, nhật ký",,80000,80000,Sổ tay gáy lò xo,562,5,62,,
100395623,Bước Đi Ngẫu Nhiên Trên Phố Wall (Tái Bản),Burton G.Malkiel,249000,186000,Sách tiếng Việt,1468,4.8,267,616.00,Nhà Xuất Bản Lao Động
50322156,Thấu Hiểu Tiếp Thị Từ A Đến Z - 80 Khái Niệm Nhà Quản Lý Cần Biết (Tái Bản 2020),Philip Kotler,115000,86300,Sách tiếng Việt,8582,4.8,928,298.00,NXB Trẻ
193109498,Hung Hiểm ,David Baldacci,280000,140000,Truyện trinh thám,186,5,33,560.00,Nhà Xuất Bản Văn Học
1475793,Little Stories - To Make You A Good Person,Stacey Riches,65000,42300,Sách tư duy - Kỹ năng sống,3504,4.8,381,192.00,Nhà Xuất Bản Đà Nẵng
190601856,Tâm,Inamori Kazuo,89000,62200,Phật giáo,402,5,24,204.00,Nhà Xuất Bản Công Thương
73553846,Sức Mạnh Niềm Tin (Tái Bản 2020),Claude M. Bristol,88000,63400,Sách tiếng Việt,1040,4.8,101,232.00,Nhà Xuất Bản Tổng hợp TP.HCM
68586415,Cao Thủ Đổi Đen Thay Trắng - Tập 1 (Dành Cho Lứa Tuổi 18+),Phong Thư Lưu Ngốc,149000,114000,Tiểu Thuyết Phương Đông,1033,5,427,488.00,Nhà Xuất Bản Hà Nội
167685123,Sách Vượt Bẫy Cảm Xúc,Susan David,188000,125300,Sách tư duy - Kỹ năng sống,399,5,40,340.00,Nhà Xuất Bản Dân Trí
146846342,Sapiens - Lược Sử Loài Người Bằng Tranh - Tập 2 : Những Trụ Cột Của Nền Văn Minh,Yuval Noah Harari,345000,248000,Lịch Sử Thế Giới,495,4.7,57,256.00,Nhà Xuất Bản Dân Trí
2245453,Đúng Việc (Tái Bản),Giản Tư Trung,125000,117500,Nghệ thuật sống,506,4.8,34,328.00,Nhà Xuất Bản Tri Thức
83680361,ISMS - Hiểu Về Nghệ Thuật Hiện Đại,Sam Phillips,239000,163000,Mỹ thuật - Kiến trúc Thế giới,579,4.8,145,160.00,Nhà Xuất Bản Thế Giới
4687535,Series Thám Tử Kỳ Phát: Kỳ Phát Giết Người,,107000,53500,Sách tiếng Việt,263,4.8,51,308.00,Nhà Xuất Bản Văn Học
174037877,Điểm Dối Lừa ( Tái Bản),Jeffrey Archer,205000,132800,Truyện trinh thám,378,5,74,680.00,Nhà Xuất Bản Lao Động
165030720,Miko! Tất Tần Tật - Best Selection,ONO Eriko,25000,17500,Sách tiếng Việt,608,5,110,168.00,NXB Trẻ
171549998,Never Get Bored - Tí Ta Tí Toáy Ngoài Trời,Nhiều tác giả,155000,121000,Kiến thức - Bách khoa,91,4.7,10,128.00,Nhà Xuất Bản Thế Giới
2449681,Sách Tương Tác - Big Book - Cuốn Sách Khổng Lồ Về Các Ngôi Sao Và Các Hành Tinh (Tái Bản),Emily Bone,168000,117600,Sách tiếng Việt,102,4.8,5,32.00,
192339908,Cuộc Nổi Dậy Của Cô Nàng Mọt Sách - Phần 1 : Con Gái Của Người Lính II,Miya Kazuki,165000,99100,Light novel,151,5,39,168.00,Nhà Xuất Bản Phụ Nữ Việt Nam
15634598,Who? Chuyện Kể Về Danh Nhân Thế Giới: Coco Chanel (Tái Bản 2019),ChungBe Studios,55000,43900,Sách tiếng Việt,2286,5,194,160.00,Nhà Xuất Bản Kim Đồng
182551495,Black Jack 10 (Bìa Cứng),Osamu Tezuka,135000,69000,"Truyện Tranh, Manga, Comic",420,4.7,57,200.00,NXB Trẻ
59207573,Luyện Viết Chữ Nhớ Từ Vựng Tiếng Anh Theo Chương Trình Sách Giáo Khoa Lớp 5 – Tập 2,Runkids,35000,33300,Root,82,5,14,52.00,Nhà Xuất Bản Thanh Niên
531109,i-Learn Smart Start Grade 3 Student's Book (Phiên Bản Dành Cho Các Tỉnh),,110000,104500,Đại Trường Phát Educations,210,4.8,27,103.00,Đại Trường Phát
109960224,Sách Dạy Con Học Nói Tập 1 (Tái Bản),An Khánh Nhung,299000,245000,Sách tiếng Việt,686,4.8,72,250.00,nxb thanh nien
273119803,Cha Con Giáo Hoàng (Mario Puzo),Mario Puzo,135000,98500,Tác Phẩm Kinh Điển Nước Ngoài,3412,4.7,327,560.00,Nhà Xuất Bản Văn Học
106605687,Giao Dịch Kỷ Luật Làm Chủ Thị Trường,Jack D. Schwager,159000,111000,Bài học kinh doanh,430,4.7,46,308.00,Nhà Xuất Bản Dân Trí
21049645,Xấp 10 Bìa lá A4 Plus dày ,,28000,22400,Bìa lá,162,5,15,,
196054990,"Đông Dương: Một Nền Thuộc Địa Nhập Nhằng, Giai Đoạn 1858 - 1954",nhieu tac gia,439000,329000,Lịch Sử Việt Nam,5,0,0,688.00,Nhà Xuất Bản Thế Giới
15686499,Nghệ Thuật Quyến Rũ (Tái Bản 2019),Robert Greene,209000,209000,Sách tiếng Việt,25,5,1,664.00,NXB Trẻ
136540009,Toàn Thư Tâm Lý Học (Tặng Kèm Bookmark),Motofumi Fukahori,126000,90600,Sách giáo dục,1390,5,316,352.00,Nhà Xuất Bản Thế Giới
184081012,Sách tham khảo Vật Lí 10 - Biên soạn theo chương trình GDPT mới,nhieu tac gia,95000,95000,Sách tham khảo cấp III,8,5,3,400.00,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội
73686632,Combo 14 Truyện Ngụ ngôn Aesop - Truyện kể mầm non - Truyện cổ tích (Giao ngẫu nhiên),,160000,83200,Sách tiếng Việt,1487,4.7,261,20.00,Nhà Xuất Bản Đồng Nai
39521136,Để Hiệu Quả Trong Công Việc (Tái Bản 2019),Brian Tracy,52000,37500,Sách tiếng Việt,3018,4.8,207,128.00,Nhà Xuất Bản Tổng hợp TP.HCM
595480,Sherlock Holmes – Tập 3,Conan Doyle,115000,80400,Sách tiếng Việt,945,4.7,133,606.00,Nhà Xuất Bản Văn Học
2601231,Sài Côn Cố Sự,Bằng Giang,120000,60000,Sách tiếng Việt,478,4.8,62,295.00,Nhà Xuất Bản Tổng hợp TP.HCM
161426354,Netflix - Phá Bỏ Nguyên Tắc Để Bứt Phá,Erin Meyer,198000,112000,Sách tiếng Việt,770,5,61,406.00,NXB Trẻ
176824195,"Cách Quản Trị Của Amazon (Working Backwards: Insights, Stories, And Secrets From Inside Amazon)",Colin Bryar,205000,132000,"Sách quản trị, lãnh đạo",522,5,33,352.00,Nhà Xuất Bản Tổng hợp TP.HCM
150838230,Everybody Writes - Ai Rồi Cũng Viết (Cuốn Cẩm Nang Giúp Bạn Viết Content “Chất Như Nước Cất”),Ann Handley,179000,134000,Sách kỹ năng làm việc,821,5,77,400.00,Nhà Xuất Bản Thế Giới
190605360,Người Bà Tài Giỏi Vùng Saga – Tập 1 (Tái Bản),Yoshichi Shimada,52000,37100,"Truyện Tranh, Manga, Comic",898,5,86,220.00,Nhà Xuất Bản Phụ Nữ
48659055,"Cuộc Sống ""Đếch"" Giống Cuộc Đời",Hoàng Hải Nguyễn,90000,70200,Sách tư duy - Kỹ năng sống,286,4.8,43,216.00,Nhà Xuất Bản Hà Nội
181997205,Nhập môn thuật toán, Bùi Việt Hà,215000,215000,Lập Trình,341,4.8,50,426.00,dai hoc quoc gia ha noi
184790643,Nền kinh Tế Trải Nghiệm,B.Joseph Pine II,299000,224000,Bài học kinh doanh,,0,0,324.00,Nhà Xuất Bản Công Thương
188551111,Tiệm Trừ Yêu Kì Ảo - Tập 15,Kiri Wazawa,35000,33900,"Truyện Tranh, Manga, Comic",197,4.8,44,194.00,Nhà Xuất Bản Kim Đồng
28285288,Little Stories - To Change Your Life,Claire Luong,65000,42300,Sách tiếng Việt,2158,4.8,267,192.00,Nhà Xuất Bản Đà Nẵng
58444919,Lời Nguyện Cầu Chernobyl (Biên Niên Sử Của Tương Lai),Svetlana Alexievich,170000,116000,Sách tiếng Việt,556,5,119,364.00,Nhà Xuất Bản Phụ Nữ
112331969,Quiz! Khoa Học Kì Thú: Thực Phẩm Dinh Dưỡng,An Guang-hyun,68000,50900,Kiến thức - Bách khoa,647,5,63,200.00,Nhà Xuất Bản Kim Đồng
184633072,Tư Trị Thông Giám - Tập 8,Phạm Thành Long,286000,175000,Tác Phẩm Kinh Điển Nước Ngoài,256,4.7,52,564.00,Nhà Xuất Bản Văn Học
118124353,Thức Tỉnh Điều Vô Hình (Hành Trình Khám Phá Tâm Linh),Sam Harris,138000,99300,Phật giáo,521,4.8,76,280.00,Nhà Xuất Bản Dân Trí
1028645,Như Mây Thong Dong,Lưu Đình Long,90000,58600,Nhà Sách Tiki,1503,4.6,38,251.00,Nhà Xuất Bản Văn Hóa - Văn Nghệ
167148807,Tâm Lý Học Nói Gì Về Ấn Tượng Ban Đầu,Chu Nhất Nam,126000,113400,Sách tư duy - Kỹ năng sống,,0,0,300.00,Nhà Xuất Bản Phụ Nữ
76776247,Hà Nội Bảo Thế Là Thường (Bìa Mềm)(Tản Văn),Nguyễn Trương Quý,108000,86300,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,392,5,53,272.00,Nhà Xuất Bản Hội Nhà Văn
71156902,Máy Tính CASIO FX570ESPLUS-NEW (TL),,460000,460000,Root,209,4.7,69,,
185889866,[ Mới nhất ] Hashtag Cầm Tay check in đám cưới,,28000,28000,Phụ kiện - vật liệu trang trí - khác,111,5,13,,
9688926,Phát Triển Tư Duy Đột Phá Giải Bài Tập Tài Liệu Dạy - Học Vật Lí Lớp 8,Phạm Hồng Vương,134000,80400,Root,172,4.8,23,248.00,Nhà Xuất Bản Dân Trí
1534615,Giáo Trình Chuẩn HSK 5 Bài Tập (Tập 1),Khương Lệ Bình,188000,141000,Giáo trình Hán ngữ,1356,4.7,156,144.00,Nhà Xuất Bản Tổng hợp TP.HCM
3136211,Bắt Đầu Với Câu Hỏi Tại Sao? ( Tái Bản ),Simon Sinek,109000,98000,Sách tiếng Việt,1,0,0,346.00,Nhà Xuất Bản Lao Động
49747011,Nghĩ Từ Trái Tim (Tái Bản 2020),Bác Sĩ Đỗ Hồng Ngọc,50000,47400,Phật giáo,237,4.8,18,172.00,Nhà Xuất Bản Tổng Hợp
34749958,Ngụ Ngôn Song Ngữ Anh - Việt: Cừu Non Nhanh Trí (Tái Bản 2019), Cloud Pillow,28000,14000,Sách tiếng Việt,325,5,38,,Nhà Xuất Bản Phụ Nữ
116397383,Omoiyari - Nghệ Thuật Đối Nhân Xử Thế Của Người Nhật,Erin Niimi Longhurst,142000,96500,Kỹ Năng Giao Tiếp,1414,5,272,232.00,Nhà Xuất Bản Thế Giới
1689505,Đồng Thoại Song Ngữ Anh - Việt: Nhím Con Muốn Lông Mình Suôn Mượt,Xuân Hà,28000,28000,Root,186,5,15,32.00,Nhà Xuất Bản Văn Học
77111961,"Bộ 5 thiệp vuông 12cm SDstationery LIVE GREEN sinh nhật, tình bạn, tình yêu, chúc mừng, truyền cảm hứng",,97200,97200,Bưu ảnh - Postcard,220,5,19,,
192583632,Lốc 10 Vở (Tập) Ô ly Siêu nhí Cao cấp 80 trang (4 ô ly - Giao mẫu ngẫu nhiên),,127000,95250,Tập 4 ô ly,58,5,5,,
11743071,Bộ gương lược bỏ túi mini hình chiếc bánh cookies lạ mắt,,45000,45000,Nhà Sách Tiki,39,5,7,,
2583031,Bé Thông Thái,Dương Ngân Hà - Minh Tâm,23000,11500,Root,365,5,40,28.00,Nhà Xuất Bản Văn Học
138342170,Sức Mạnh Của Sự Tử Tế (Tái bản năm 2020),Linda Kaplan Thaler,99650,99650,Root,289,5,11,178.00,Nhà Xuất Bản Thế Giới
485326,Những Cuộc Phiêu Lưu Của Sherlock Holmes,Arthur Conan Doyle,79000,63200,Sách tiếng Việt,123,5,21,308.00,Nhà Xuất Bản Văn Học
102566681,Làm Quen Với Môn Cắt Thủ Công,Shin Yujin,89000,66800,Root,101,5,10,64.00,Nhà Xuất Bản Mỹ Thuật
56111649,Dây Đay Thừng Trang Trí Thủ Công Handmade 150 Mét,,45000,45000,Phụ kiện - vật liệu trang trí - khác,493,5,69,,
22099041,KẸP BẤM 1 LỖ KIM LOẠI,,32000,32000,Đồ Bấm - Kim Kẹp,145,5,19,,
192692429,Thức Tỉnh,Đức Đạt Lai Lạt Ma,139000,88960,Phật giáo,134,4.8,5,228.00,Nhà Xuất Bản Dân Trí
58963727,Viết Chì Bấm Tombow Ngòi 0.5Mm DPA-136,,85000,85000,Bút chì bấm,178,5,38,,
462169,Đồng Hồ Angrybirds Năng Động,Rovio,30000,30000,Root,37,0,0,1.00,Nhà Xuất Bản Dân Trí
190194623,Không Phải Sói Nhưng Cũng Đừng Là Cừu,Lê Bảo Ngọc,128000,115000,Sách tư duy - Kỹ năng sống,,0,0,296.00,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội
51348621,Bỉ Vỏ (Tái Bản),Nguyên Hồng,50000,34900,Nhà Sách Tiki,795,5,191,263.00,Nhà Xuất Bản Văn Học
184594032,Không gia đình (Tái bản), Hector Malot,159000,95400,Tác Phẩm Kinh Điển Nước Ngoài,213,5,26,676.00,Nhà Xuất Bản Văn Học
46332534,Sherlock Holmes Toàn Tập (3 Tập - Hộp Đứng) (Bìa Mềm)(Tái Bản),Arthur Conan Doyle,495000,303000,Tác Phẩm Kinh Điển Nước Ngoài,1610,4.8,529,,Nhà Xuất Bản Văn Học
109310241,7 Chiến Lược Thịnh Vượng Và Hạnh Phúc (Tái Bản),Jim Rohn,85000,55250,Sách kỹ năng làm việc,2236,4.7,139,216.00,Nhà Xuất Bản Thế Giới
98355902,Gọt Bút Chì Điện Tự Động Deli - 1 Chiếc - 502,,268200,149000,Gôm tẩy chì,733,4.7,157,,
184476623,Bút dạ quang màu Pastel Thiên Long Flexoffice Pazto FO-HL009/VN - Bút dạ quang rửa được - Không để lại vết khi Photocopy,,13000,11000,Bút dạ quang,542,4.6,66,,
170094970,Bách Khoa Lịch Sử Thế Giới - Tái Bản,Jane Bingham,550000,396000,Kiến thức - Bách khoa,430,5,79,416.00,Nhà Xuất Bản Dân Trí
182541449,Billy Summers - Vụ Ám Sát Cuối Cùng,Stephen King,299000,209000,Sách tư duy - Kỹ năng sống,260,4.6,57,708.00,Nhà Xuất Bản Thanh Niên
87569364,Bộ Dụng Cụ Vẽ Phác Thảo 27 Phụ Kiện Deli - Vẽ Mỹ Thuật - 1 Bộ - 58125,,286200,159000,Bút vẽ kỹ thuật,498,4.7,117,,
189161030,Điều Thuộc Về Em,Garth Greenwell,138000,96600,Tiểu Thuyết Phương Tây,8,5,1,352.00,Nhà Xuất Bản Phụ Nữ
177312713,Tâm Lý Học Thấu Hiểu Bản Thân,Yang Chang Soon,119000,84400,Sách tư duy - Kỹ năng sống,627,5,56,272.00,Nhà Xuất Bản Thế Giới
50246190,Life A1 - A2 : Student Book with Web App Code with Online Workbook (British English) (Viet Nam Edition) (Second Edition),Paul Dummett,260000,234000,Root,676,5,178,190.00,Cengage Learning
100285591,Bảng Tóm Tắt Toán Tiểu Học,Chính Bình,7000,6300,Sách tham khảo cấp I,706,4.8,79,1.00,Nhà Xuất Bản Đồng Nai
177564112,Cẩm Nang Tư Duy Phản Biện & Lập Luận Hiệu Quả,Colin Swatridge,160000,125000,Sách tư duy - Kỹ năng sống,398,4.6,30,351.00,Nhà Xuất Bản Tổng hợp TP.HCM
35924699,Hộp 12 cây bút chì 2b Đức ( Hàng loại 1),,58000,58000,Bút chì gỗ,604,4.7,50,,
104935828,Truyện Ngắn Nguyễn Huy Thiệp (Bìa Cứng) - Ấn Bản Kỷ Niệm 70 Năm Ngày Sinh Tác Giả - Với Minh Họa Của Các Họa Sĩ (Tái Bản - Bìa Xanh),Nguyễn Huy Thiệp,450000,320000,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,644,4.8,137,569.00,Nhà Xuất Bản Văn Học
192398103,Cấu Trúc Dữ Liệu Và Thuật Toán - Nguyễn Đức Nghĩa (Xuất bản lần thứ năm - năm 2023),,138000,138000,Giáo trình đại học - cao đẳng - khác,294,4.8,30,368.00,Nhà Xuất Bản Bách Khoa Hà Nội
31375305,Sống Lành Để Trẻ,Norman W.Walker,85000,59400,Sách tiếng Việt,2313,4.8,145,278.00,Nhà Xuất Bản Công Thương
111059103,"Bút dạ kính 2 đầu Deli - không xóa được, mực vĩnh cửu - Mực Đen/Xanh/Đỏ - 1 cây - EU10420 / EU10430 / EU10440",,16200,9000,Bút dạ quang,503,5,57,,
131497044,Sách 33 Bài Thực Hành Giúp Phát Triển Não Bộ Cho Trẻ Theo Phương Pháp Shichida,Ko Sichida,118000,88600,Cẩm nang làm cha mẹ,263,5,18,216.00,Nhà Xuất Bản Thế Giới
91343901,Huyễn Tưởng Về Trí Tuệ Nhân Tạo,Gary Smith,169000,132000,Nhà Sách Tiki,171,4.5,19,420.00,Nhà Xuất Bản Thế Giới
